,Product code,Bureau of Meteorology station number,Year,Month,Day,Rainfall amount (millimetres),Period over which rainfall was measured (days),Quality
2958,IDCJAC0009,70351,2016,2,6,0.0,1.0,N
2959,IDCJAC0009,70351,2016,2,7,0.0,1.0,N
2960,IDCJAC0009,70351,2016,2,8,0.0,1.0,N
2961,IDCJAC0009,70351,2016,2,9,0.0,1.0,N
2962,IDCJAC0009,70351,2016,2,10,0.0,1.0,N
2963,IDCJAC0009,70351,2016,2,11,0.0,1.0,N
2964,IDCJAC0009,70351,2016,2,12,2.4,1.0,N
2965,IDCJAC0009,70351,2016,2,13,0.0,1.0,N
2966,IDCJAC0009,70351,2016,2,14,0.0,1.0,N
2967,IDCJAC0009,70351,2016,2,15,0.0,1.0,N
2968,IDCJAC0009,70351,2016,2,16,0.0,1.0,N
2969,IDCJAC0009,70351,2016,2,17,0.0,1.0,N
2970,IDCJAC0009,70351,2016,2,18,0.0,1.0,N
2971,IDCJAC0009,70351,2016,2,19,0.0,1.0,N
2972,IDCJAC0009,70351,2016,2,20,0.0,1.0,N
2973,IDCJAC0009,70351,2016,2,21,0.0,1.0,N
2974,IDCJAC0009,70351,2016,2,22,0.0,1.0,N
2975,IDCJAC0009,70351,2016,2,23,0.0,1.0,N
2976,IDCJAC0009,70351,2016,2,24,0.0,1.0,N
2977,IDCJAC0009,70351,2016,2,25,0.0,1.0,N
2978,IDCJAC0009,70351,2016,2,26,0.0,1.0,N
2979,IDCJAC0009,70351,2016,2,27,0.0,1.0,N
2980,IDCJAC0009,70351,2016,2,28,0.0,1.0,N
2981,IDCJAC0009,70351,2016,2,29,0.0,1.0,N
2982,IDCJAC0009,70351,2016,3,1,0.0,1.0,N
2983,IDCJAC0009,70351,2016,3,2,0.0,1.0,N
2984,IDCJAC0009,70351,2016,3,3,0.0,1.0,Y
2985,IDCJAC0009,70351,2016,3,4,6.8,1.0,N
2986,IDCJAC0009,70351,2016,3,5,0.2,1.0,N
2987,IDCJAC0009,70351,2016,3,6,0.0,1.0,N
2988,IDCJAC0009,70351,2016,3,7,0.0,1.0,N
2989,IDCJAC0009,70351,2016,3,8,0.0,1.0,N
2990,IDCJAC0009,70351,2016,3,9,0.0,1.0,N
2991,IDCJAC0009,70351,2016,3,10,0.0,1.0,N
2992,IDCJAC0009,70351,2016,3,11,5.2,1.0,N
2993,IDCJAC0009,70351,2016,3,12,3.8,1.0,N
2994,IDCJAC0009,70351,2016,3,13,0.4,1.0,N
2995,IDCJAC0009,70351,2016,3,14,0.0,1.0,N
2996,IDCJAC0009,70351,2016,3,15,0.0,1.0,N
2997,IDCJAC0009,70351,2016,3,16,0.0,1.0,N
2998,IDCJAC0009,70351,2016,3,17,0.0,1.0,N
2999,IDCJAC0009,70351,2016,3,18,7.4,1.0,N
3000,IDCJAC0009,70351,2016,3,19,4.4,1.0,N
3001,IDCJAC0009,70351,2016,3,20,0.0,1.0,N
3002,IDCJAC0009,70351,2016,3,21,0.0,1.0,N
3003,IDCJAC0009,70351,2016,3,22,0.0,1.0,N
3004,IDCJAC0009,70351,2016,3,23,0.0,1.0,N
3005,IDCJAC0009,70351,2016,3,24,0.0,1.0,N
3006,IDCJAC0009,70351,2016,3,25,0.2,1.0,N
3007,IDCJAC0009,70351,2016,3,26,0.0,1.0,N
3008,IDCJAC0009,70351,2016,3,27,0.0,1.0,N
3009,IDCJAC0009,70351,2016,3,28,0.0,1.0,N
3010,IDCJAC0009,70351,2016,3,29,0.0,1.0,N
3011,IDCJAC0009,70351,2016,3,30,0.0,1.0,N
3012,IDCJAC0009,70351,2016,3,31,0.0,1.0,N
3013,IDCJAC0009,70351,2016,4,1,0.0,1.0,N
3014,IDCJAC0009,70351,2016,4,2,0.0,1.0,N
3015,IDCJAC0009,70351,2016,4,3,0.0,1.0,N
3016,IDCJAC0009,70351,2016,4,4,0.0,1.0,N
3017,IDCJAC0009,70351,2016,4,5,0.0,1.0,N
3018,IDCJAC0009,70351,2016,4,6,0.0,1.0,N
3019,IDCJAC0009,70351,2016,4,7,0.0,1.0,N
3020,IDCJAC0009,70351,2016,4,8,0.0,1.0,N
3021,IDCJAC0009,70351,2016,4,9,0.0,1.0,N
3022,IDCJAC0009,70351,2016,4,10,0.0,1.0,N
3023,IDCJAC0009,70351,2016,4,11,0.0,1.0,N
3024,IDCJAC0009,70351,2016,4,12,0.0,1.0,N
3025,IDCJAC0009,70351,2016,4,13,0.0,1.0,N
3026,IDCJAC0009,70351,2016,4,14,0.0,1.0,N
3027,IDCJAC0009,70351,2016,4,15,0.0,1.0,N
3028,IDCJAC0009,70351,2016,4,16,0.6,1.0,N
3029,IDCJAC0009,70351,2016,4,17,3.2,1.0,N
3030,IDCJAC0009,70351,2016,4,18,0.0,1.0,N
3031,IDCJAC0009,70351,2016,4,19,0.0,1.0,N
3032,IDCJAC0009,70351,2016,4,20,0.0,1.0,N
3033,IDCJAC0009,70351,2016,4,21,0.0,1.0,N
3034,IDCJAC0009,70351,2016,4,22,1.0,1.0,N
3035,IDCJAC0009,70351,2016,4,23,0.2,1.0,N
3036,IDCJAC0009,70351,2016,4,24,0.0,1.0,N
3037,IDCJAC0009,70351,2016,4,25,0.0,1.0,N
3038,IDCJAC0009,70351,2016,4,26,0.0,1.0,N
3039,IDCJAC0009,70351,2016,4,27,0.0,1.0,N
3040,IDCJAC0009,70351,2016,4,28,0.0,1.0,N
3041,IDCJAC0009,70351,2016,4,29,0.0,1.0,N
3042,IDCJAC0009,70351,2016,4,30,1.8,1.0,N
3043,IDCJAC0009,70351,2016,5,1,6.8,1.0,N
3044,IDCJAC0009,70351,2016,5,2,0.0,1.0,N
3045,IDCJAC0009,70351,2016,5,3,0.0,1.0,N
3046,IDCJAC0009,70351,2016,5,4,0.0,1.0,N
3047,IDCJAC0009,70351,2016,5,5,0.0,1.0,N
3048,IDCJAC0009,70351,2016,5,6,0.0,1.0,N
3049,IDCJAC0009,70351,2016,5,7,0.0,1.0,N
3050,IDCJAC0009,70351,2016,5,8,0.8,1.0,N
3051,IDCJAC0009,70351,2016,5,9,28.2,1.0,N
3052,IDCJAC0009,70351,2016,5,10,7.0,1.0,N
3053,IDCJAC0009,70351,2016,5,11,0.8,1.0,N
3054,IDCJAC0009,70351,2016,5,12,0.0,1.0,N
3055,IDCJAC0009,70351,2016,5,13,0.0,1.0,N
3056,IDCJAC0009,70351,2016,5,14,0.0,1.0,N
3057,IDCJAC0009,70351,2016,5,15,0.0,1.0,N
3058,IDCJAC0009,70351,2016,5,16,0.0,1.0,N
3059,IDCJAC0009,70351,2016,5,17,0.0,1.0,N
3060,IDCJAC0009,70351,2016,5,18,0.0,1.0,N
3061,IDCJAC0009,70351,2016,5,19,0.0,1.0,N
3062,IDCJAC0009,70351,2016,5,20,0.0,1.0,Y
3063,IDCJAC0009,70351,2016,5,21,0.0,1.0,N
3064,IDCJAC0009,70351,2016,5,22,0.0,1.0,N
3065,IDCJAC0009,70351,2016,5,23,0.0,1.0,N
3066,IDCJAC0009,70351,2016,5,24,0.0,1.0,N
3067,IDCJAC0009,70351,2016,5,25,0.0,1.0,N
3068,IDCJAC0009,70351,2016,5,26,0.0,1.0,N
3069,IDCJAC0009,70351,2016,5,27,3.8,1.0,N
3070,IDCJAC0009,70351,2016,5,28,0.0,1.0,N
3071,IDCJAC0009,70351,2016,5,29,0.0,1.0,N
3072,IDCJAC0009,70351,2016,5,30,0.2,1.0,N
3073,IDCJAC0009,70351,2016,5,31,0.0,1.0,N
3074,IDCJAC0009,70351,2016,6,1,0.0,1.0,N
3075,IDCJAC0009,70351,2016,6,2,5.4,1.0,N
3076,IDCJAC0009,70351,2016,6,3,0.0,1.0,N
3077,IDCJAC0009,70351,2016,6,4,2.6,1.0,N
3078,IDCJAC0009,70351,2016,6,5,28.4,1.0,N
3079,IDCJAC0009,70351,2016,6,6,65.2,1.0,N
3080,IDCJAC0009,70351,2016,6,7,0.0,1.0,N
3081,IDCJAC0009,70351,2016,6,8,0.0,1.0,N
3082,IDCJAC0009,70351,2016,6,9,4.0,1.0,N
3083,IDCJAC0009,70351,2016,6,10,0.6,1.0,N
3084,IDCJAC0009,70351,2016,6,11,0.0,1.0,N
3085,IDCJAC0009,70351,2016,6,12,0.0,1.0,N
3086,IDCJAC0009,70351,2016,6,13,0.0,1.0,N
3087,IDCJAC0009,70351,2016,6,14,0.2,1.0,N
3088,IDCJAC0009,70351,2016,6,15,0.0,1.0,N
3089,IDCJAC0009,70351,2016,6,16,0.2,1.0,N
3090,IDCJAC0009,70351,2016,6,17,2.2,1.0,N
3091,IDCJAC0009,70351,2016,6,18,9.6,1.0,N
3092,IDCJAC0009,70351,2016,6,19,0.4,1.0,N
3093,IDCJAC0009,70351,2016,6,20,21.2,1.0,N
3094,IDCJAC0009,70351,2016,6,21,0.2,1.0,N
3095,IDCJAC0009,70351,2016,6,22,1.0,1.0,N
3096,IDCJAC0009,70351,2016,6,23,0.0,1.0,N
3097,IDCJAC0009,70351,2016,6,24,1.6,1.0,N
3098,IDCJAC0009,70351,2016,6,25,1.0,1.0,N
3099,IDCJAC0009,70351,2016,6,26,0.2,1.0,N
3100,IDCJAC0009,70351,2016,6,27,0.0,1.0,N
3101,IDCJAC0009,70351,2016,6,28,0.0,1.0,N
3102,IDCJAC0009,70351,2016,6,29,0.2,1.0,N
3103,IDCJAC0009,70351,2016,6,30,0.0,1.0,N
3104,IDCJAC0009,70351,2016,7,1,1.0,1.0,N
3105,IDCJAC0009,70351,2016,7,2,0.2,1.0,N
3106,IDCJAC0009,70351,2016,7,3,0.0,1.0,N
3107,IDCJAC0009,70351,2016,7,4,0.0,1.0,N
3108,IDCJAC0009,70351,2016,7,5,4.8,1.0,N
3109,IDCJAC0009,70351,2016,7,6,18.0,1.0,N
3110,IDCJAC0009,70351,2016,7,7,0.4,1.0,N
3111,IDCJAC0009,70351,2016,7,8,0.0,1.0,N
3112,IDCJAC0009,70351,2016,7,9,1.0,1.0,N
3113,IDCJAC0009,70351,2016,7,10,0.0,1.0,N
3114,IDCJAC0009,70351,2016,7,11,9.8,1.0,N
3115,IDCJAC0009,70351,2016,7,12,0.8,1.0,N
3116,IDCJAC0009,70351,2016,7,13,4.8,1.0,N
3117,IDCJAC0009,70351,2016,7,14,0.0,1.0,N
3118,IDCJAC0009,70351,2016,7,15,0.0,1.0,N
3119,IDCJAC0009,70351,2016,7,16,0.2,1.0,N
3120,IDCJAC0009,70351,2016,7,17,0.0,1.0,N
3121,IDCJAC0009,70351,2016,7,18,0.2,1.0,N
3122,IDCJAC0009,70351,2016,7,19,2.6,1.0,N
3123,IDCJAC0009,70351,2016,7,20,8.6,1.0,N
3124,IDCJAC0009,70351,2016,7,21,0.2,1.0,N
3125,IDCJAC0009,70351,2016,7,22,0.6,1.0,N
3126,IDCJAC0009,70351,2016,7,23,3.6,1.0,N
3127,IDCJAC0009,70351,2016,7,24,0.2,1.0,N
3128,IDCJAC0009,70351,2016,7,25,8.4,1.0,N
3129,IDCJAC0009,70351,2016,7,26,0.2,1.0,N
3130,IDCJAC0009,70351,2016,7,27,5.2,1.0,N
3131,IDCJAC0009,70351,2016,7,28,0.0,1.0,N
3132,IDCJAC0009,70351,2016,7,29,0.2,1.0,N
3133,IDCJAC0009,70351,2016,7,30,0.0,1.0,N
3134,IDCJAC0009,70351,2016,7,31,0.0,1.0,N
3135,IDCJAC0009,70351,2016,8,1,0.0,1.0,N
3136,IDCJAC0009,70351,2016,8,2,7.4,1.0,N
3137,IDCJAC0009,70351,2016,8,3,0.2,1.0,N
3138,IDCJAC0009,70351,2016,8,4,0.0,1.0,N
3139,IDCJAC0009,70351,2016,8,5,0.0,1.0,N
3140,IDCJAC0009,70351,2016,8,6,0.0,1.0,N
3141,IDCJAC0009,70351,2016,8,7,0.0,1.0,N
3142,IDCJAC0009,70351,2016,8,8,0.0,1.0,N
3143,IDCJAC0009,70351,2016,8,9,0.0,1.0,N
3144,IDCJAC0009,70351,2016,8,10,2.0,1.0,N
3145,IDCJAC0009,70351,2016,8,11,0.0,1.0,N
3146,IDCJAC0009,70351,2016,8,12,0.0,1.0,N
3147,IDCJAC0009,70351,2016,8,13,0.0,1.0,N
3148,IDCJAC0009,70351,2016,8,14,0.0,1.0,N
3149,IDCJAC0009,70351,2016,8,15,0.0,1.0,N
3150,IDCJAC0009,70351,2016,8,16,0.0,1.0,N
3151,IDCJAC0009,70351,2016,8,17,0.0,1.0,N
3152,IDCJAC0009,70351,2016,8,18,0.0,1.0,N
3153,IDCJAC0009,70351,2016,8,19,0.0,1.0,N
3154,IDCJAC0009,70351,2016,8,20,7.6,1.0,N
3155,IDCJAC0009,70351,2016,8,21,1.2,1.0,N
3156,IDCJAC0009,70351,2016,8,22,0.0,1.0,N
3157,IDCJAC0009,70351,2016,8,23,4.4,1.0,N
3158,IDCJAC0009,70351,2016,8,24,0.2,1.0,N
3159,IDCJAC0009,70351,2016,8,25,13.4,1.0,N
3160,IDCJAC0009,70351,2016,8,26,0.0,1.0,N
3161,IDCJAC0009,70351,2016,8,27,0.0,1.0,N
3162,IDCJAC0009,70351,2016,8,28,0.0,1.0,N
3163,IDCJAC0009,70351,2016,8,29,0.0,1.0,N
3164,IDCJAC0009,70351,2016,8,30,0.0,1.0,N
3165,IDCJAC0009,70351,2016,8,31,9.8,1.0,N
3166,IDCJAC0009,70351,2016,9,1,1.8,1.0,N
3167,IDCJAC0009,70351,2016,9,2,0.0,1.0,N
3168,IDCJAC0009,70351,2016,9,3,53.6,1.0,N
3169,IDCJAC0009,70351,2016,9,4,1.0,1.0,N
3170,IDCJAC0009,70351,2016,9,5,0.0,1.0,N
3171,IDCJAC0009,70351,2016,9,6,0.0,1.0,N
3172,IDCJAC0009,70351,2016,9,7,0.0,1.0,N
3173,IDCJAC0009,70351,2016,9,8,0.0,1.0,N
3174,IDCJAC0009,70351,2016,9,9,0.0,1.0,N
3175,IDCJAC0009,70351,2016,9,10,15.2,1.0,N
3176,IDCJAC0009,70351,2016,9,11,0.4,1.0,N
3177,IDCJAC0009,70351,2016,9,12,0.0,1.0,N
3178,IDCJAC0009,70351,2016,9,13,0.0,1.0,N
3179,IDCJAC0009,70351,2016,9,14,0.0,1.0,N
3180,IDCJAC0009,70351,2016,9,15,5.2,1.0,N
3181,IDCJAC0009,70351,2016,9,16,0.2,1.0,N
3182,IDCJAC0009,70351,2016,9,17,0.0,1.0,N
3183,IDCJAC0009,70351,2016,9,18,0.0,1.0,N
3184,IDCJAC0009,70351,2016,9,19,6.6,1.0,N
3185,IDCJAC0009,70351,2016,9,20,0.0,1.0,N
3186,IDCJAC0009,70351,2016,9,21,6.8,1.0,N
3187,IDCJAC0009,70351,2016,9,22,24.2,1.0,N
3188,IDCJAC0009,70351,2016,9,23,0.2,1.0,N
3189,IDCJAC0009,70351,2016,9,24,0.0,1.0,N
3190,IDCJAC0009,70351,2016,9,25,0.0,1.0,N
3191,IDCJAC0009,70351,2016,9,26,0.0,1.0,N
3192,IDCJAC0009,70351,2016,9,27,1.6,1.0,N
3193,IDCJAC0009,70351,2016,9,28,0.0,1.0,N
3194,IDCJAC0009,70351,2016,9,29,13.4,1.0,N
3195,IDCJAC0009,70351,2016,9,30,19.0,1.0,N
3196,IDCJAC0009,70351,2016,10,1,2.0,1.0,N
3197,IDCJAC0009,70351,2016,10,2,0.2,1.0,N
3198,IDCJAC0009,70351,2016,10,3,8.8,1.0,N
3199,IDCJAC0009,70351,2016,10,4,1.4,1.0,N
3200,IDCJAC0009,70351,2016,10,5,8.4,1.0,N
3201,IDCJAC0009,70351,2016,10,6,0.0,1.0,N
3202,IDCJAC0009,70351,2016,10,7,0.0,1.0,N
3203,IDCJAC0009,70351,2016,10,8,0.0,1.0,N
3204,IDCJAC0009,70351,2016,10,9,0.0,1.0,N
3205,IDCJAC0009,70351,2016,10,10,0.0,1.0,N
3206,IDCJAC0009,70351,2016,10,11,1.0,1.0,N
3207,IDCJAC0009,70351,2016,10,12,0.0,1.0,N
3208,IDCJAC0009,70351,2016,10,13,0.4,1.0,N
3209,IDCJAC0009,70351,2016,10,14,0.0,1.0,N
3210,IDCJAC0009,70351,2016,10,15,0.0,1.0,N
3211,IDCJAC0009,70351,2016,10,16,0.0,1.0,N
3212,IDCJAC0009,70351,2016,10,17,5.4,1.0,N
3213,IDCJAC0009,70351,2016,10,18,0.0,1.0,N
3214,IDCJAC0009,70351,2016,10,19,0.6,1.0,N
3215,IDCJAC0009,70351,2016,10,20,0.0,1.0,N
3216,IDCJAC0009,70351,2016,10,21,0.0,1.0,N
3217,IDCJAC0009,70351,2016,10,22,7.4,1.0,N
3218,IDCJAC0009,70351,2016,10,23,5.4,1.0,N
3219,IDCJAC0009,70351,2016,10,24,0.0,1.0,N
3220,IDCJAC0009,70351,2016,10,25,0.0,1.0,N
3221,IDCJAC0009,70351,2016,10,26,0.0,1.0,N
3222,IDCJAC0009,70351,2016,10,27,0.0,1.0,N
3223,IDCJAC0009,70351,2016,10,28,0.0,1.0,N
3224,IDCJAC0009,70351,2016,10,29,0.0,1.0,N
3225,IDCJAC0009,70351,2016,10,30,0.0,1.0,N
3226,IDCJAC0009,70351,2016,10,31,2.6,1.0,N
3227,IDCJAC0009,70351,2016,11,1,0.0,1.0,N
3228,IDCJAC0009,70351,2016,11,2,0.0,1.0,N
3229,IDCJAC0009,70351,2016,11,3,0.0,1.0,N
3230,IDCJAC0009,70351,2016,11,4,0.0,1.0,N
3231,IDCJAC0009,70351,2016,11,5,0.0,1.0,N
3232,IDCJAC0009,70351,2016,11,6,0.0,1.0,N
3233,IDCJAC0009,70351,2016,11,7,0.0,1.0,N
3234,IDCJAC0009,70351,2016,11,8,0.0,1.0,N
3235,IDCJAC0009,70351,2016,11,9,8.4,1.0,N
3236,IDCJAC0009,70351,2016,11,10,6.2,1.0,N
3237,IDCJAC0009,70351,2016,11,11,0.0,1.0,N
3238,IDCJAC0009,70351,2016,11,12,19.4,1.0,N
3239,IDCJAC0009,70351,2016,11,13,0.0,1.0,N
3240,IDCJAC0009,70351,2016,11,14,8.6,1.0,N
3241,IDCJAC0009,70351,2016,11,15,0.6,1.0,N
3242,IDCJAC0009,70351,2016,11,16,0.0,1.0,N
3243,IDCJAC0009,70351,2016,11,17,0.0,1.0,N
3244,IDCJAC0009,70351,2016,11,18,0.0,1.0,N
3245,IDCJAC0009,70351,2016,11,19,0.0,1.0,N
3246,IDCJAC0009,70351,2016,11,20,0.0,1.0,N
3247,IDCJAC0009,70351,2016,11,21,9.4,1.0,N
3248,IDCJAC0009,70351,2016,11,22,0.0,1.0,N
3249,IDCJAC0009,70351,2016,11,23,0.0,1.0,N
3250,IDCJAC0009,70351,2016,11,24,4.2,1.0,N
3251,IDCJAC0009,70351,2016,11,25,0.0,1.0,N
3252,IDCJAC0009,70351,2016,11,26,0.0,1.0,N
3253,IDCJAC0009,70351,2016,11,27,0.0,1.0,N
3254,IDCJAC0009,70351,2016,11,28,0.0,1.0,N
3255,IDCJAC0009,70351,2016,11,29,0.0,1.0,N
3256,IDCJAC0009,70351,2016,11,30,0.0,1.0,N
3257,IDCJAC0009,70351,2016,12,1,0.0,1.0,N
3258,IDCJAC0009,70351,2016,12,2,0.0,1.0,N
3259,IDCJAC0009,70351,2016,12,3,0.0,1.0,N
3260,IDCJAC0009,70351,2016,12,4,0.0,1.0,N
3261,IDCJAC0009,70351,2016,12,5,1.0,1.0,N
3262,IDCJAC0009,70351,2016,12,6,13.4,1.0,N
3263,IDCJAC0009,70351,2016,12,7,0.2,1.0,N
3264,IDCJAC0009,70351,2016,12,8,0.0,1.0,N
3265,IDCJAC0009,70351,2016,12,9,2.0,1.0,N
3266,IDCJAC0009,70351,2016,12,10,0.0,1.0,N
3267,IDCJAC0009,70351,2016,12,11,0.0,1.0,N
3268,IDCJAC0009,70351,2016,12,12,0.0,1.0,N
3269,IDCJAC0009,70351,2016,12,13,0.0,1.0,N
3270,IDCJAC0009,70351,2016,12,14,0.0,1.0,N
3271,IDCJAC0009,70351,2016,12,15,3.0,1.0,N
3272,IDCJAC0009,70351,2016,12,16,5.8,1.0,N
3273,IDCJAC0009,70351,2016,12,17,11.4,1.0,N
3274,IDCJAC0009,70351,2016,12,18,0.0,1.0,N
3275,IDCJAC0009,70351,2016,12,19,0.0,1.0,N
3276,IDCJAC0009,70351,2016,12,20,0.0,1.0,N
3277,IDCJAC0009,70351,2016,12,21,0.0,1.0,N
3278,IDCJAC0009,70351,2016,12,22,0.0,1.0,N
3279,IDCJAC0009,70351,2016,12,23,0.0,1.0,N
3280,IDCJAC0009,70351,2016,12,24,0.0,1.0,N
3281,IDCJAC0009,70351,2016,12,25,22.4,1.0,N
3282,IDCJAC0009,70351,2016,12,26,0.0,1.0,N
3283,IDCJAC0009,70351,2016,12,27,0.0,1.0,N
3284,IDCJAC0009,70351,2016,12,28,0.2,1.0,N
3285,IDCJAC0009,70351,2016,12,29,0.0,1.0,N
3286,IDCJAC0009,70351,2016,12,30,2.2,1.0,N
3287,IDCJAC0009,70351,2016,12,31,3.0,1.0,N
3288,IDCJAC0009,70351,2017,1,1,0.0,1.0,N
3289,IDCJAC0009,70351,2017,1,2,0.0,1.0,N
3290,IDCJAC0009,70351,2017,1,3,0.0,1.0,N
3291,IDCJAC0009,70351,2017,1,4,0.0,1.0,N
3292,IDCJAC0009,70351,2017,1,5,0.0,1.0,N
3293,IDCJAC0009,70351,2017,1,6,1.4,1.0,N
3294,IDCJAC0009,70351,2017,1,7,0.0,1.0,N
3295,IDCJAC0009,70351,2017,1,8,0.0,1.0,N
3296,IDCJAC0009,70351,2017,1,9,0.0,1.0,N
3297,IDCJAC0009,70351,2017,1,10,0.0,1.0,N
3298,IDCJAC0009,70351,2017,1,11,0.0,1.0,N
3299,IDCJAC0009,70351,2017,1,12,0.0,1.0,N
3300,IDCJAC0009,70351,2017,1,13,0.0,1.0,N
3301,IDCJAC0009,70351,2017,1,14,0.4,1.0,N
3302,IDCJAC0009,70351,2017,1,15,0.0,1.0,N
3303,IDCJAC0009,70351,2017,1,16,0.0,1.0,N
3304,IDCJAC0009,70351,2017,1,17,0.0,1.0,N
3305,IDCJAC0009,70351,2017,1,18,0.0,1.0,N
3306,IDCJAC0009,70351,2017,1,19,0.0,1.0,N
3307,IDCJAC0009,70351,2017,1,20,2.8,1.0,N
3308,IDCJAC0009,70351,2017,1,21,2.2,1.0,N
3309,IDCJAC0009,70351,2017,1,22,0.0,1.0,N
3310,IDCJAC0009,70351,2017,1,23,0.0,1.0,N
3311,IDCJAC0009,70351,2017,1,24,1.6,1.0,N
3312,IDCJAC0009,70351,2017,1,25,0.0,1.0,N
3313,IDCJAC0009,70351,2017,1,26,0.0,1.0,N
3314,IDCJAC0009,70351,2017,1,27,0.0,1.0,N
3315,IDCJAC0009,70351,2017,1,28,0.0,1.0,N
3316,IDCJAC0009,70351,2017,1,29,0.0,1.0,N
3317,IDCJAC0009,70351,2017,1,30,0.0,1.0,N
3318,IDCJAC0009,70351,2017,1,31,0.0,1.0,N
3319,IDCJAC0009,70351,2017,2,1,0.6,1.0,N
3320,IDCJAC0009,70351,2017,2,2,6.8,1.0,N
3321,IDCJAC0009,70351,2017,2,3,0.0,1.0,N
3322,IDCJAC0009,70351,2017,2,4,0.0,1.0,N
3323,IDCJAC0009,70351,2017,2,5,0.0,1.0,N
3324,IDCJAC0009,70351,2017,2,6,4.0,1.0,N
3325,IDCJAC0009,70351,2017,2,7,0.6,1.0,N
3326,IDCJAC0009,70351,2017,2,8,0.0,1.0,N
3327,IDCJAC0009,70351,2017,2,9,0.0,1.0,N
3328,IDCJAC0009,70351,2017,2,10,0.0,1.0,N
3329,IDCJAC0009,70351,2017,2,11,0.0,1.0,N
3330,IDCJAC0009,70351,2017,2,12,2.6,1.0,N
3331,IDCJAC0009,70351,2017,2,13,0.8,1.0,N
3332,IDCJAC0009,70351,2017,2,14,0.0,1.0,N
3333,IDCJAC0009,70351,2017,2,15,0.0,1.0,N
3334,IDCJAC0009,70351,2017,2,16,0.0,1.0,N
3335,IDCJAC0009,70351,2017,2,17,0.0,1.0,N
3336,IDCJAC0009,70351,2017,2,18,0.0,1.0,N
3337,IDCJAC0009,70351,2017,2,19,5.2,1.0,N
3338,IDCJAC0009,70351,2017,2,20,0.0,1.0,N
3339,IDCJAC0009,70351,2017,2,21,0.0,1.0,N
3340,IDCJAC0009,70351,2017,2,22,0.0,1.0,N
3341,IDCJAC0009,70351,2017,2,23,0.0,1.0,N
3342,IDCJAC0009,70351,2017,2,24,0.0,1.0,N
3343,IDCJAC0009,70351,2017,2,25,0.0,1.0,N
3344,IDCJAC0009,70351,2017,2,26,0.0,1.0,N
3345,IDCJAC0009,70351,2017,2,27,0.0,1.0,N
3346,IDCJAC0009,70351,2017,2,28,0.0,1.0,N
3347,IDCJAC0009,70351,2017,3,1,0.0,1.0,N
3348,IDCJAC0009,70351,2017,3,2,0.0,1.0,N
3349,IDCJAC0009,70351,2017,3,3,7.6,1.0,N
3350,IDCJAC0009,70351,2017,3,4,2.0,1.0,N
3351,IDCJAC0009,70351,2017,3,5,3.6,1.0,N
3352,IDCJAC0009,70351,2017,3,6,0.2,1.0,N
3353,IDCJAC0009,70351,2017,3,7,0.0,1.0,N
3354,IDCJAC0009,70351,2017,3,8,0.0,1.0,N
3356,IDCJAC0009,70351,2017,3,10,0.0,1.0,N
3357,IDCJAC0009,70351,2017,3,11,0.0,1.0,N
3358,IDCJAC0009,70351,2017,3,12,0.0,1.0,N
3359,IDCJAC0009,70351,2017,3,13,1.6,1.0,N
3360,IDCJAC0009,70351,2017,3,14,1.2,1.0,N
3361,IDCJAC0009,70351,2017,3,15,13.0,1.0,N
3362,IDCJAC0009,70351,2017,3,16,0.0,1.0,N
3363,IDCJAC0009,70351,2017,3,17,0.2,1.0,N
3364,IDCJAC0009,70351,2017,3,18,0.0,1.0,N
3365,IDCJAC0009,70351,2017,3,19,0.0,1.0,N
3366,IDCJAC0009,70351,2017,3,20,0.8,1.0,N
3367,IDCJAC0009,70351,2017,3,21,6.4,1.0,N
3368,IDCJAC0009,70351,2017,3,22,22.8,1.0,N
3369,IDCJAC0009,70351,2017,3,23,8.2,1.0,N
3370,IDCJAC0009,70351,2017,3,24,9.0,1.0,N
3371,IDCJAC0009,70351,2017,3,25,0.0,1.0,N
3372,IDCJAC0009,70351,2017,3,26,0.6,1.0,N
3373,IDCJAC0009,70351,2017,3,27,0.0,1.0,N
3374,IDCJAC0009,70351,2017,3,28,0.4,1.0,N
3375,IDCJAC0009,70351,2017,3,29,0.0,1.0,N
3376,IDCJAC0009,70351,2017,3,30,0.0,1.0,N
3377,IDCJAC0009,70351,2017,3,31,7.6,1.0,N
3379,IDCJAC0009,70351,2017,4,2,0.0,1.0,N
3380,IDCJAC0009,70351,2017,4,3,0.0,1.0,N
3381,IDCJAC0009,70351,2017,4,4,0.0,1.0,N
3382,IDCJAC0009,70351,2017,4,5,0.0,1.0,N
3383,IDCJAC0009,70351,2017,4,6,0.0,1.0,N
3384,IDCJAC0009,70351,2017,4,7,0.0,1.0,N
3385,IDCJAC0009,70351,2017,4,8,0.0,1.0,N
3386,IDCJAC0009,70351,2017,4,9,0.6,1.0,N
3387,IDCJAC0009,70351,2017,4,10,13.0,1.0,N
3388,IDCJAC0009,70351,2017,4,11,1.6,1.0,N
3389,IDCJAC0009,70351,2017,4,12,0.0,1.0,N
3390,IDCJAC0009,70351,2017,4,13,0.2,1.0,N
3391,IDCJAC0009,70351,2017,4,14,0.0,1.0,N
3392,IDCJAC0009,70351,2017,4,15,0.2,1.0,N
3393,IDCJAC0009,70351,2017,4,16,0.0,1.0,N
3394,IDCJAC0009,70351,2017,4,17,0.0,1.0,N
